Timestamp,NorthSupply,NorthUsage,CenterSupply,CenterUsage,SouthSupply,SouthUsage,EastSupply,EastUsage
2016-10-21 21:10:00,1034.9,1138.2,857.9,767.8,1032.1,990.4,14.0,42.4
2016-10-21 22:10:00,1038.0,1085.0,816.1,750.8,987.1,979.1,14.1,40.4
2016-10-21 23:10:00,982.9,1062.2,873.5,753.8,949.4,965.0,14.1,38.8
2016-10-22 00:10:00,977.9,997.8,743.6,729.4,955.9,928.9,14.1,35.5
2016-10-22 01:10:00,984.5,927.2,636.0,704.2,927.3,897.7,14.1,32.9
2016-10-22 02:10:00,982.3,893.2,548.1,666.0,926.2,878.9,14.1,32.5
2016-10-22 03:10:00,927.0,848.6,530.8,659.6,910.0,841.9,14.0,31.7
2016-10-22 04:10:00,926.4,816.8,529.2,657.1,887.2,852.0,14.1,31.0
2016-10-22 05:10:00,919.1,815.3,507.3,649.7,877.1,822.2,14.1,30.3
2016-10-22 06:10:00,886.9,797.6,500.8,630.9,873.7,817.3,13.9,29.5
2016-10-22 07:10:00,877.9,816.8,526.1,605.4,903.4,868.1,13.9,31.1
2016-10-22 08:10:00,878.2,870.0,639.6,646.4,905.2,887.8,13.7,32.6
2016-10-22 09:10:00,881.8,960.8,811.3,689.2,924.4,946.0,13.8,35.3
2016-10-22 10:10:00,960.7,1040.5,817.6,721.9,977.9,970.4,14.1,37.4
2016-10-22 11:10:00,963.0,1083.4,858.7,738.1,1025.8,1000.6,13.9,39.4
2016-10-22 12:10:00,979.2,1099.7,818.8,718.8,1061.6,1014.3,14.2,40.9
2016-10-22 13:10:00,981.3,1088.9,862.4,742.8,1042.4,1027.7,14.0,40.7
2016-10-22 14:10:00,988.2,1103.5,872.8,764.6,1054.3,1019.9,14.2,41.4
2016-10-22 15:10:00,971.4,1075.9,853.6,743.1,1029.5,1008.7,14.0,40.7
2016-10-22 16:10:00,1002.8,1080.4,845.0,742.1,1006.9,1006.1,14.2,40.2
2016-10-22 17:10:00,1005.9,1078.0,817.0,721.7,994.3,990.1,14.2,41.6
2016-10-22 18:10:00,1004.5,1108.0,894.2,763.6,995.0,990.3,14.1,46.0
2016-10-22 19:10:00,1003.5,1093.8,876.1,765.6,993.7,982.6,14.1,45.4
2016-10-22 20:10:00,996.1,1080.9,866.6,763.6,992.4,980.8,14.1,43.9
2016-10-22 21:10:00,999.5,1062.9,860.9,744.8,955.9,978.9,14.2,43.8
2016-10-22 22:10:00,971.7,1015.3,848.4,734.7,908.6,951.0,14.1,41.7
2016-10-22 23:10:00,922.1,984.1,835.2,724.2,921.7,944.8,14.1,40.0
2016-10-23 00:10:00,914.3,923.4,730.9,697.7,907.3,907.9,14.0,37.5
2016-10-23 01:10:00,907.5,890.7,640.6,682.5,906.5,860.2,14.2,35.3
2016-10-23 02:10:00,816.0,829.5,614.4,647.5,900.2,834.0,14.0,33.7
2016-10-23 03:10:00,820.6,796.2,558.0,653.4,907.1,817.4,14.1,32.8
2016-10-23 04:10:00,786.0,776.8,558.5,630.0,885.0,805.0,14.0,31.6
2016-10-23 05:10:00,787.5,769.2,530.4,619.0,889.3,801.1,14.1,32.0
2016-10-23 06:10:00,756.3,749.3,528.3,607.7,867.6,777.9,14.0,31.2
2016-10-23 07:10:00,784.4,768.9,526.1,576.4,863.7,810.4,14.1,32.5
2016-10-23 08:10:00,789.3,802.4,578.0,587.0,864.5,822.4,13.8,33.9
2016-10-23 09:10:00,800.6,866.8,676.3,601.7,879.1,865.0,13.9,36.5
2016-10-23 10:10:00,770.1,922.8,794.1,628.1,900.2,889.3,14.0,38.2
2016-10-23 11:10:00,825.4,967.9,814.9,646.4,914.7,915.5,13.9,39.2
2016-10-23 12:10:00,883.6,995.3,800.8,659.8,903.3,907.3,13.8,39.2
2016-10-23 13:10:00,893.2,1018.8,826.2,666.4,920.5,927.7,14.0,41.1
2016-10-23 14:10:00,889.3,990.6,808.3,666.7,912.1,925.8,14.0,40.8
2016-10-23 15:10:00,881.5,978.7,789.5,652.9,914.3,927.9,14.0,39.7
2016-10-23 16:10:00,858.0,967.3,800.2,644.2,922.1,944.0,14.2,39.1
2016-10-23 17:10:00,854.1,966.5,789.7,665.1,935.7,921.2,14.0,40.7
2016-10-23 18:10:00,910.9,1015.3,869.0,709.6,916.3,940.4,14.1,45.1
2016-10-23 19:10:00,908.2,1003.2,843.2,713.3,928.5,933.6,14.1,44.0
2016-10-23 20:10:00,900.8,997.2,844.2,718.0,920.2,920.4,14.0,43.6
2016-10-23 21:10:00,900.8,978.4,847.8,726.9,915.5,930.1,13.9,42.7
2016-10-23 22:10:00,878.2,954.2,812.3,714.0,926.8,922.7,14.1,40.5
2016-10-23 23:10:00,877.0,899.7,797.8,701.8,848.4,896.8,14.2,38.9
2016-10-24 00:10:00,865.5,846.6,699.4,671.1,844.2,870.1,14.2,35.5
2016-10-24 01:10:00,853.5,789.1,651.2,655.1,796.3,837.4,14.0,33.4
2016-10-24 02:10:00,809.3,754.9,614.6,620.8,786.7,817.0,14.2,32.1
2016-10-24 03:10:00,805.9,732.6,549.6,612.1,791.3,785.2,14.1,31.1
2016-10-24 04:10:00,772.8,725.4,546.6,600.1,800.0,777.1,14.1,30.8
2016-10-24 05:10:00,755.3,716.3,537.6,591.7,802.6,770.6,13.9,30.8
2016-10-24 06:10:00,775.8,739.0,540.0,580.8,801.3,779.5,14.0,31.9
2016-10-24 07:10:00,814.0,785.0,535.2,602.2,829.9,773.9,12.7,30.7
2016-10-24 08:10:00,885.0,911.9,702.2,686.2,884.5,853.0,12.3,32.7
2016-10-24 09:10:00,1052.1,1096.8,858.9,784.8,981.8,986.3,12.8,37.8
2016-10-24 10:10:00,1045.2,1136.7,860.1,789.9,1068.5,1019.8,12.8,40.1
2016-10-24 11:10:00,1075.5,1176.9,924.3,824.3,1081.5,1051.9,13.3,41.5
2016-10-24 12:10:00,1056.3,1181.2,871.9,785.7,1106.4,1040.6,13.7,40.7
2016-10-24 13:10:00,1012.1,1148.9,926.6,786.6,1067.2,1043.7,13.0,39.7
2016-10-24 14:10:00,1057.9,1206.4,999.3,834.8,1101.6,1089.8,13.3,41.2
2016-10-24 15:10:00,1086.5,1197.1,940.1,826.4,1103.5,1079.6,13.4,40.3
2016-10-24 16:10:00,1085.4,1187.6,923.6,816.3,1102.3,1080.5,13.3,40.2
2016-10-24 17:10:00,1086.7,1160.1,868.8,786.2,1078.6,1058.3,13.5,43.1
2016-10-24 18:10:00,1086.9,1157.0,907.5,806.6,1043.5,1042.2,13.4,45.5
2016-10-24 19:10:00,1068.1,1121.9,864.7,800.6,1044.0,1023.1,13.4,44.5
2016-10-24 20:10:00,1049.2,1084.5,845.0,792.4,1038.5,1026.6,14.2,43.3
2016-10-24 21:10:00,1026.7,1052.1,828.9,765.5,995.8,1005.5,14.2,42.6
2016-10-24 22:10:00,989.6,992.1,802.0,746.0,966.1,992.8,12.7,39.4
2016-10-24 23:10:00,938.5,940.1,791.5,744.7,943.9,965.5,14.3,37.9
2016-10-25 00:10:00,905.5,890.5,699.3,711.6,949.3,928.2,11.6,35.3
2016-10-25 01:10:00,919.2,837.1,606.0,686.6,910.7,889.6,11.6,34.3
2016-10-25 02:10:00,887.8,809.5,550.0,662.3,912.2,856.7,11.6,33.1
2016-10-25 03:10:00,837.6,781.6,524.3,647.9,924.2,835.5,11.6,32.7
2016-10-25 04:10:00,824.8,755.8,524.7,642.0,901.8,832.5,11.6,32.5
2016-10-25 05:10:00,806.1,763.9,524.2,624.1,896.0,817.2,11.5,32.7
2016-10-25 06:10:00,806.6,768.4,522.4,619.6,896.4,816.3,11.5,32.7
2016-10-25 07:10:00,824.3,805.2,528.3,631.6,915.5,811.4,12.4,32.3
2016-10-25 08:10:00,925.3,899.5,636.7,692.0,914.9,863.0,12.0,34.4
2016-10-25 09:10:00,1006.7,1033.8,802.3,766.0,955.8,938.0,12.4,39.4
2016-10-25 10:10:00,1046.8,1096.0,803.8,788.7,1061.1,1000.0,12.4,39.4
2016-10-25 11:10:00,1076.6,1151.9,873.0,810.1,1081.9,1041.5,14.2,42.2
2016-10-25 12:10:00,1096.6,1163.4,797.2,780.4,1114.1,1038.3,14.6,40.4
2016-10-25 13:10:00,1067.2,1150.4,859.3,790.4,1071.5,1031.2,14.1,40.2
2016-10-25 14:10:00,1085.2,1182.4,929.6,821.2,1088.2,1072.9,14.3,40.7
2016-10-25 15:10:00,1083.6,1170.9,906.4,811.1,1072.4,1054.3,14.3,40.5
2016-10-25 16:10:00,1069.4,1157.1,910.5,809.1,1068.3,1051.7,6.3,36.7
2016-10-25 17:10:00,1054.8,1142.6,872.9,775.8,1051.9,1027.9,6.3,39.5
2016-10-25 18:10:00,1041.3,1152.0,952.3,799.8,1030.0,1036.9,10.3,45.2
2016-10-25 19:10:00,1034.9,1138.5,927.6,794.1,1026.3,1023.1,10.3,43.4
2016-10-25 20:10:00,1021.9,1108.6,881.8,772.7,1027.1,1018.6,10.2,41.1
